Selection treatment,Line,Maternal age,Maternal.ID,Sex,Development time,Lifespan
Long-life,BlueLong,1,BlueLong2,M,22,22
Long-life,BlueLong,1,BlueLong2,M,21,24
Long-life,BlueLong,1,BlueLong3,M,22,21
Long-life,BlueLong,1,BlueLong3,M,21,17
Long-life,BlueLong,1,BlueLong3,M,21,21
Long-life,BlueLong,1,BlueLong3,M,22,16
Long-life,BlueLong,1,BlueLong3,F,23,26
Long-life,BlueLong,1,BlueLong3,F,21,35
Long-life,BlueLong,1,BlueLong3,F,22,31
Long-life,BlueLong,1,BlueLong3,M,21,23
Long-life,BlueLong,1,BlueLong3,F,22,24
Long-life,BlueLong,1,BlueLong3,F,22,26
Long-life,BlueLong,1,BlueLong3,F,21,31
Long-life,BlueLong,1,BlueLong3,F,22,25
Long-life,BlueLong,1,BlueLong3,M,21,21
Long-life,BlueLong,1,BlueLong3,M,21,18
Long-life,BlueLong,1,BlueLong3,F,23,35
Long-life,BlueLong,1,BlueLong3,F,21,24
