Selection treatment,Line,Maternal age,Maternal ID,Emergence success
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong9,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,0
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong10,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong11,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong12,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong13,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong14,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong15,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,0
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,0
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong16,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong17,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,0
Long-life,BlueLong,2,BlueLong18,0
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,0
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong18,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong19,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,0
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Long-life,BlueLong,2,BlueLong20,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort1,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,0
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort2,1
Short-life,GreenShort,3,GreenShort3,1
Short-life,GreenShort,3,GreenShort3,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort4,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort5,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort6,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort7,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort8,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort9,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,0
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort10,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort11,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort12,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort13,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort14,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort15,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,0
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort16,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort17,1
Short-life,GreenShort,3,GreenShort18,0
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,0
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort18,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort19,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,GreenShort,3,GreenShort20,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort1,1
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,0
Short-life,RedShort,3,RedShort2,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort3,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,0
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort4,1
Short-life,RedShort,3,RedShort5,0
